abbr,date/time,temperature (degrees celsius),pressure (hpa),humidity (%),dew point (degrees celsius),wind direction (degree),wind speed (knots),wind speed (kmh),cloud amount (octas),altitude (metres)
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.7,1016.3,69.1,10,211,6,11.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.5,1016.2,74.6,10,231,6,11.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15,1015.6,70.2,9.6,230,9,16.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.3,1015.5,68.6,9.6,213,9,16.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.6,1015.4,66.3,9.3,218,7,12.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.1,1015.5,65.1,9.5,226,7,13,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.6,1015.9,62.2,9.3,229,11,20.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.9,1016.5,61.4,9.4,212,12,23,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17.7,1016.9,59,9.6,219,11,21.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.4,1017,60.1,10.6,212,14,26.3,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.7,1017,60.9,11,217,13,24.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.7,1016.8,63.4,11.6,205,11,20.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.7,1016.9,66.1,12.2,206,11,19.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.6,1017.4,67.6,12.5,235,6,11.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.4,1018.3,77.6,12.4,275,5,9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.6,1018.6,84.5,13,231,3,5.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.3,1018.9,86.6,13,321,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.4,1018.9,84.9,12.8,346,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.7,1019.3,89.4,12.9,304,1,1.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.9,1019.4,92.4,12.7,321,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,12.5,1019.6,94.8,11.7,315,1,1.1,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.5,1019.8,94.3,10.7,297,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.7,1019.9,94.5,9.9,261,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.3,1019.8,93.8,9.3,280,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.9,1019.7,94.8,9.2,264,2,3.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.3,1020,94.5,8.5,297,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.1,1020.1,94.5,8.2,279,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,8.9,1020.2,93.9,8,297,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.8,1020.4,93.1,8.7,304,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,12.8,1020.2,86,10.4,256,1,1.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.1,1020,75.1,10.8,207,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.9,1019.5,68.8,11.1,212,3,5.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.7,1018.7,62,12.2,217,5,9.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,21.4,1018,51.9,11.1,211,11,20.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,22.1,1017.3,48.3,10.7,210,12,21.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,22.6,1016.8,43,9.4,204,11,21.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,22.7,1016.6,39,8.1,203,11,20.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,22.4,1016.6,39.5,7.9,221,9,15.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,20.1,1017.2,51,9.4,226,6,10.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18,1017.8,59.5,9.9,245,4,6.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.9,1018.5,69.3,10.2,261,4,7.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.8,1019.3,80.9,10.6,236,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.1,1019.8,81.8,10,315,1,1.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.5,1020.2,86.9,9.3,321,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,11.1,1020.4,87.8,9.2,307,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.3,1020.6,90.1,8.8,292,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.1,1020.5,90.8,8.7,281,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.8,1020.2,92.1,8.6,297,1,1.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.5,1020,92.9,8.4,270,1,1.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.2,1019.9,93.5,8.2,281,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.4,1020,94,8.5,307,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,9.7,1020.1,93.5,8.7,315,1,2.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,10.4,1020.3,92.1,9.2,284,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.9,1020.1,80,10.4,227,4,8.3,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.4,1019.9,67.9,10.5,219,9,17.3,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.6,1019.5,60.2,10.7,228,9,15.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,20.4,1018.9,54.1,10.8,238,8,14.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,21.7,1018,51.6,11.3,221,8,15.1,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,22.6,1017.3,49.3,11.4,217,9,16.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,22.4,1016.7,51.4,11.9,228,8,15.1,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,22.3,1016.1,52.9,12.2,235,7,12.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,21.3,1016,60.7,13.3,234,6,10.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.4,1015.9,69.5,13.6,260,3,6.1,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.6,1016.1,70.4,13.1,268,6,11.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18,1016.3,73.7,13.2,254,4,7.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.7,1016.5,68.2,12.8,238,8,14.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,19.1,1016.8,68,13.1,218,10,18,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17.8,1017.9,77.5,13.8,209,9,16.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.5,1018.2,88.1,14.5,227,5,9.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16,1018.3,91.1,14.5,261,5,9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.8,1018.1,91.6,14.5,210,6,11.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.8,1017.5,91.8,14.4,228,6,11.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.2,1017.3,90.1,13.6,227,10,17.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.7,1017.2,90.8,13.2,232,10,18.4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.6,1017,91.9,13.3,228,8,15.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.7,1017.2,91.9,13.4,240,7,13,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15,1017.4,93.2,13.9,239,6,11.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.4,1017.6,92.8,14.3,235,6,11.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,16.3,1018,90.6,14.7,232,7,12.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17.3,1018,84.8,14.8,216,9,17.3,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17.7,1018.2,81.9,14.6,233,7,13.7,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.2,1018.2,79.2,14.6,220,9,15.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.5,1018.1,77.2,14.4,215,9,15.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.5,1018.1,76.7,14.3,212,10,18,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,18.1,1018.3,79.7,14.6,220,6,11.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17.5,1018.5,85.7,15.1,166,3,6.1,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,17,1018.9,88.1,15,276,3,5.8,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,15.9,1019.7,93.7,14.9,45,2,3.2,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.7,1020.2,94.9,13.9,315,1,2.5,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,14.2,1020.8,95.6,13.5,355,2,4.3,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.7,1021.3,95.6,13,342,2,2.9,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,12.8,1021.7,95,12,247,2,3.6,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,13.2,1021.8,93.3,12.1,275,2,4,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
GVE,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.8,1019.8,90.1,10.2,308,2,4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.8,1019.8,91.7,10.5,319,2,3.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,12,1019.6,89.9,10.4,292,1,2.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.2,1019.6,91.4,9.9,302,2,3.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
